Date,Time ,Level_cm,Cal_point_cm,Corrected_level_cm,
8/19/2014,0:00,-7.1,29.4,22.3,
8/19/2014,12:00,-6.9,29.4,22.5,
8/20/2014,0:00,-6.2,29.4,23.2,
8/20/2014,12:00,-6.3,29.4,23.1,
8/21/2014,0:00,-6.2,29.4,23.2,
8/21/2014,12:00,-6.4,29.4,23,
8/22/2014,0:00,-6.4,29.4,23,
8/22/2014,12:00,-6.5,29.4,22.9,
8/23/2014,0:00,-6.4,29.4,23,
8/23/2014,12:00,-6.7,29.4,22.7,
8/24/2014,0:00,-6.9,29.4,22.5,
8/24/2014,12:00,-7.2,29.4,22.2,
8/25/2014,0:00,-6.7,29.4,22.7,
8/25/2014,12:00,-7,29.4,22.4,
8/26/2014,0:00,-6.9,29.4,22.5,
8/26/2014,12:00,-7,29.4,22.4,
8/27/2014,0:00,-6.7,29.4,22.7,
8/27/2014,12:00,-6.6,29.4,22.8,
8/28/2014,0:00,-7.5,29.4,21.9,
8/28/2014,12:00,-7.8,29.4,21.6,
8/29/2014,0:00,-8.6,29.4,20.8,
8/29/2014,12:00,-7.8,29.4,21.6,
8/30/2014,0:00,-7.1,29.4,22.3,
8/30/2014,12:00,-6.6,29.4,22.8,
8/31/2014,0:00,-6.8,29.4,22.6,
8/31/2014,12:00,-6.2,29.4,23.2,
9/1/2014,0:00,-6.1,29.4,23.3,
9/1/2014,12:00,-6.3,29.4,23.1,
9/2/2014,0:00,-6.7,29.4,22.7,
9/2/2014,12:00,-6.9,29.4,22.5,
9/3/2014,0:00,-7.2,29.4,22.2,
9/3/2014,12:00,-6.6,29.4,22.8,
9/4/2014,0:00,-7,29.4,22.4,
9/4/2014,12:00,-7.1,29.4,22.3,
9/5/2014,0:00,-7.1,29.4,22.3,
9/5/2014,12:00,-7.2,29.4,22.2,
9/6/2014,0:00,-7.8,29.4,21.6,
9/6/2014,12:00,-6.9,29.4,22.5,
9/7/2014,0:00,-8.5,29.4,20.9,
9/7/2014,12:00,-8.6,29.4,20.8,
9/8/2014,0:00,-9,29.4,20.4,
9/8/2014,12:00,-9,29.4,20.4,
9/9/2014,0:00,-7.8,29.4,21.6,
9/9/2014,12:00,-7.7,29.4,21.7,
9/10/2014,0:00,-7.7,29.4,21.7,
9/10/2014,12:00,-7.9,29.4,21.5,
9/11/2014,0:00,-7,29.4,22.4,
9/11/2014,12:00,-8.4,29.4,21,
9/12/2014,0:00,-9.3,29.4,20.1,
9/12/2014,12:00,-9.6,29.4,19.8,
9/13/2014,0:00,-9.7,29.4,19.7,
9/13/2014,12:00,-9.7,29.4,19.7,
9/14/2014,0:00,-10,29.4,19.4,
9/14/2014,12:00,-10.2,29.4,19.2,
9/15/2014,0:00,-10.1,29.4,19.3,
9/15/2014,12:00,-9.5,29.4,19.9,
9/16/2014,0:00,-8.3,29.4,21.1,
9/16/2014,12:00,-8.3,29.4,21.1,
9/17/2014,0:00,-9.6,29.4,19.8,
9/17/2014,12:00,-9,29.4,20.4,
9/18/2014,0:00,-9.4,29.4,20,
9/18/2014,12:00,-8.9,29.4,20.5,
9/19/2014,0:00,-9.4,29.4,20,
9/19/2014,12:00,-9.3,29.4,20.1,
9/20/2014,0:00,-9.2,29.4,20.2,
9/20/2014,12:00,-6.9,29.4,22.5,
9/21/2014,0:00,-7,29.4,22.4,
9/21/2014,12:00,-6.9,29.4,22.5,
9/22/2014,0:00,-8.4,29.4,21,
9/22/2014,12:00,-9.6,29.4,19.8,
9/23/2014,0:00,-10.2,29.4,19.2,
9/23/2014,12:00,-9.9,29.4,19.5,
9/24/2014,0:00,-9.6,29.4,19.8,
9/24/2014,12:00,-7.9,29.4,21.5,
9/25/2014,0:00,-8.7,29.4,20.7,
9/25/2014,12:00,-6.4,29.4,23,
9/26/2014,0:00,-7.6,29.4,21.8,
9/26/2014,12:00,-6.7,29.4,22.7,
9/27/2014,0:00,-7.3,29.4,22.1,
9/27/2014,12:00,-7.1,29.4,22.3,
9/28/2014,0:00,-7.6,29.4,21.8,
9/28/2014,12:00,-7,29.4,22.4,
9/29/2014,0:00,-7.2,29.4,22.2,
9/29/2014,12:00,-7.5,29.4,21.9,
9/30/2014,0:00,-8,29.4,21.4,
9/30/2014,12:00,-7.4,29.4,22,
10/1/2014,0:00,-9.2,29.4,20.2,
10/1/2014,12:00,-7.3,29.4,22.1,
10/2/2014,0:00,-8.2,29.4,21.2,
10/2/2014,12:00,-7.6,29.4,21.8,
10/3/2014,0:00,-7.9,29.4,21.5,
10/3/2014,12:00,-7.8,29.4,21.6,
10/4/2014,0:00,-8.5,29.4,20.9,
10/4/2014,12:00,-10.7,29.4,18.7,
10/5/2014,0:00,-10.9,29.4,18.5,
10/5/2014,12:00,-10.8,29.4,18.6,
10/6/2014,0:00,-10.7,29.4,18.7,
10/6/2014,12:00,-9.2,29.4,20.2,
10/7/2014,0:00,-9.4,29.4,20,
10/7/2014,12:00,-8.5,29.4,20.9,
10/8/2014,0:00,-9,29.4,20.4,
10/8/2014,12:00,-9.2,29.4,20.2,
10/9/2014,0:00,-10.4,29.4,19,
10/9/2014,12:00,-10.2,29.4,19.2,
10/10/2014,0:00,-10.6,29.4,18.8,
10/10/2014,12:00,-10.4,29.4,19,
10/11/2014,0:00,-10.3,29.4,19.1,
10/11/2014,12:00,-10.3,29.4,19.1,
10/12/2014,0:00,-10.9,29.4,18.5,
10/12/2014,12:00,-10.3,29.4,19.1,
10/13/2014,0:00,-7.9,29.4,21.5,
10/13/2014,12:00,-8.2,29.4,21.2,
10/14/2014,0:00,-8.2,29.4,21.2,
10/14/2014,12:00,-8.4,29.4,21,
10/15/2014,0:00,-7.3,29.4,22.1,
10/15/2014,12:00,-7.1,29.4,22.3,
10/16/2014,0:00,-7.2,29.4,22.2,
10/16/2014,12:00,-7,29.4,22.4,
10/17/2014,0:00,-7.9,29.4,21.5,
10/17/2014,12:00,-7.7,29.4,21.7,
10/18/2014,0:00,-7.9,29.4,21.5,
10/18/2014,12:00,-10.1,29.4,19.3,
10/19/2014,0:00,-10.3,29.4,19.1,
10/19/2014,12:00,-10.6,29.4,18.8,
10/20/2014,0:00,-10.9,29.4,18.5,
10/20/2014,12:00,-10,29.4,19.4,
10/21/2014,0:00,-9,29.4,20.4,
10/21/2014,12:00,-9.4,29.4,20,
10/22/2014,0:00,-9.7,29.4,19.7,
10/22/2014,12:00,-10.1,29.4,19.3,
10/23/2014,0:00,-10.1,29.4,19.3,
10/23/2014,12:00,-9.8,29.4,19.6,
10/24/2014,0:00,-10.8,29.4,18.6,
10/24/2014,12:00,-10.3,29.4,19.1,
10/25/2014,0:00,-10.2,29.4,19.2,
10/25/2014,12:00,-8,29.4,21.4,
10/26/2014,0:00,-10,29.4,19.4,
10/26/2014,12:00,-9.4,29.4,20,
10/27/2014,0:00,-11,29.4,18.4,
10/27/2014,12:00,-8.6,29.4,20.8,
10/28/2014,0:00,-8.7,29.4,20.7,
10/28/2014,12:00,-8.6,29.4,20.8,
10/29/2014,0:00,-10.2,29.4,19.2,
10/29/2014,12:00,-8.8,29.4,20.6,
10/30/2014,0:00,-10.5,29.4,18.9,
10/30/2014,12:00,-9.7,29.4,19.7,
10/31/2014,0:00,-10.6,29.4,18.8,
10/31/2014,12:00,-10,29.4,19.4,
11/1/2014,0:00,-10.2,29.4,19.2,
11/1/2014,12:00,-10.9,29.4,18.5,
11/2/2014,0:00,-11.3,29.4,18.1,
11/2/2014,12:00,-11.1,29.4,18.3,
11/3/2014,0:00,-11.6,29.4,17.8,
11/3/2014,12:00,-10.3,29.4,19.1,
11/4/2014,0:00,-10.5,29.4,18.9,
11/4/2014,12:00,-8.4,29.4,21,
11/5/2014,0:00,-8.4,29.4,21,
11/5/2014,12:00,-8.6,29.4,20.8,
11/6/2014,0:00,-10.9,29.4,18.5,
11/6/2014,12:00,-9.3,29.4,20.1,
11/7/2014,0:00,-9.6,29.4,19.8,
11/7/2014,12:00,-10.8,29.4,18.6,
11/8/2014,0:00,-11.5,29.4,17.9,
11/8/2014,12:00,-10.4,29.4,19,
11/9/2014,0:00,-10.6,29.4,18.8,
11/9/2014,12:00,-10,29.4,19.4,
11/10/2014,0:00,-10.1,29.4,19.3,
11/10/2014,12:00,-8.1,29.4,21.3,
11/11/2014,0:00,-10.5,29.4,18.9,
11/11/2014,12:00,-8.1,29.4,21.3,
11/12/2014,0:00,-9.2,29.4,20.2,
11/12/2014,12:00,-10.8,29.4,18.6,
11/13/2014,0:00,-11.2,29.4,18.2,
11/13/2014,12:00,-11.4,29.4,18,
11/14/2014,0:00,-11.6,29.4,17.8,
11/14/2014,12:00,-11.8,29.4,17.6,
11/15/2014,0:00,-11.8,29.4,17.6,
11/15/2014,12:00,-11.7,29.4,17.7,
11/16/2014,0:00,-12,29.4,17.4,
11/16/2014,12:00,-11.5,29.4,17.9,
11/17/2014,0:00,-11.5,29.4,17.9,
11/17/2014,12:00,-11.6,29.4,17.8,
11/18/2014,0:00,-12.4,29.4,17,
11/18/2014,12:00,-12.7,29.4,16.7,
11/19/2014,0:00,-12.9,29.4,16.5,
11/19/2014,12:00,-12.7,29.4,16.7,
11/20/2014,0:00,-12.2,29.4,17.2,
11/20/2014,12:00,-12.5,29.4,16.9,
11/21/2014,0:00,-12.8,29.4,16.6,
11/21/2014,12:00,-12.7,29.4,16.7,
11/22/2014,0:00,-13,29.4,16.4,
11/22/2014,12:00,-12,29.4,17.4,
11/23/2014,0:00,-10.7,29.4,18.7,
11/23/2014,12:00,-8.5,29.4,20.9,
11/24/2014,0:00,-7.5,29.4,21.9,
11/24/2014,12:00,-8.9,29.4,20.5,
11/25/2014,0:00,-10.2,29.4,19.2,
11/25/2014,12:00,-10.5,29.4,18.9,
11/26/2014,0:00,-11.7,29.4,17.7,
11/26/2014,12:00,-11.7,29.4,17.7,
11/27/2014,0:00,-12,29.4,17.4,
11/27/2014,12:00,-12.1,29.4,17.3,
11/28/2014,0:00,-12.3,29.4,17.1,
11/28/2014,12:00,-12.8,29.4,16.6,
11/29/2014,0:00,-12.8,29.4,16.6,
11/29/2014,12:00,-11.3,29.4,18.1,
11/30/2014,0:00,-9.1,29.4,20.3,
11/30/2014,12:00,-9,29.4,20.4,
12/1/2014,0:00,-8,29.4,21.4,
12/1/2014,12:00,-11.1,29.4,18.3,
12/2/2014,0:00,-12.8,29.4,16.6,
12/2/2014,12:00,-12.9,29.4,16.5,
12/3/2014,0:00,-12.4,29.4,17,
12/3/2014,12:00,-12.3,29.4,17.1,
12/4/2014,0:00,-12.7,29.4,16.7,
12/4/2014,12:00,-12.8,29.4,16.6,
12/5/2014,0:00,-13,29.4,16.4,
12/5/2014,12:00,-12.1,29.4,17.3,
12/6/2014,0:00,-11.1,29.4,18.3,
12/6/2014,12:00,-9.4,29.4,20,
12/7/2014,0:00,-11.7,29.4,17.7,
12/7/2014,12:00,-12,29.4,17.4,
12/8/2014,0:00,-12.5,29.4,16.9,
12/8/2014,12:00,-11.2,29.4,18.2,
12/9/2014,0:00,-11.3,29.4,18.1,
12/9/2014,12:00,-9.8,29.4,19.6,
12/10/2014,0:00,-10.6,29.4,18.8,
12/10/2014,12:00,-11.8,29.4,17.6,
12/11/2014,0:00,-12.3,29.4,17.1,
12/11/2014,12:00,-12.5,29.4,16.9,
12/12/2014,0:00,-12.6,29.4,16.8,
12/12/2014,12:00,-12.1,29.4,17.3,
12/13/2014,0:00,-12.2,29.4,17.2,
12/13/2014,12:00,-12,29.4,17.4,
12/14/2014,0:00,-10.2,29.4,19.2,
12/14/2014,12:00,-8.8,29.4,20.6,
12/15/2014,0:00,-9,29.4,20.4,
12/15/2014,12:00,-9.9,29.4,19.5,
12/16/2014,0:00,-9.8,29.4,19.6,
12/16/2014,12:00,-9,29.4,20.4,
12/17/2014,0:00,-9.2,29.4,20.2,
12/17/2014,12:00,-12.3,29.4,17.1,
12/18/2014,0:00,-12.8,29.4,16.6,
12/18/2014,12:00,-13,29.4,16.4,
12/19/2014,0:00,-13,29.4,16.4,
12/19/2014,12:00,-12.8,29.4,16.6,
12/20/2014,0:00,-13.1,29.4,16.3,
12/20/2014,12:00,-12.9,29.4,16.5,
12/21/2014,0:00,-13,29.4,16.4,
12/21/2014,12:00,-12.9,29.4,16.5,
12/22/2014,0:00,-13.3,29.4,16.1,
12/22/2014,12:00,-13.2,29.4,16.2,
12/23/2014,0:00,-12.3,29.4,17.1,
12/23/2014,12:00,-10.4,29.4,19,
12/24/2014,0:00,-9.8,29.4,19.6,
12/24/2014,12:00,-9.6,29.4,19.8,
12/25/2014,0:00,-9.9,29.4,19.5,
12/25/2014,12:00,-11,29.4,18.4,
12/26/2014,0:00,-12,29.4,17.4,
12/26/2014,12:00,-12.5,29.4,16.9,
12/27/2014,0:00,-12.2,29.4,17.2,
12/27/2014,12:00,-10.6,29.4,18.8,
12/28/2014,0:00,-10.1,29.4,19.3,
12/28/2014,12:00,-11.7,29.4,17.7,
12/29/2014,0:00,-12.2,29.4,17.2,
12/29/2014,12:00,-12.7,29.4,16.7,
12/30/2014,0:00,-13.5,29.4,15.9,
12/30/2014,12:00,-13.4,29.4,16,
12/31/2014,0:00,-13.6,29.4,15.8,
12/31/2014,12:00,-13.7,29.4,15.7,
1/1/2015,0:00,-14,29.4,15.4,
1/1/2015,12:00,-14.2,29.4,15.2,
1/2/2015,0:00,-13,29.4,16.4,
1/2/2015,12:00,-13.1,29.4,16.3,
1/3/2015,0:00,-13.3,29.4,16.1,
1/3/2015,12:00,-12.4,29.4,17,
1/4/2015,0:00,-10.3,29.4,19.1,
1/4/2015,12:00,-10.4,29.4,19,
1/5/2015,0:00,-11.1,29.4,18.3,
1/5/2015,12:00,-13.3,29.4,16.1,
1/6/2015,0:00,-14.2,29.4,15.2,
1/6/2015,12:00,-14.4,29.4,15,
1/7/2015,0:00,-14.5,29.4,14.9,
1/7/2015,12:00,-14.8,29.4,14.6,
1/8/2015,0:00,-15.1,29.4,14.3,
1/8/2015,12:00,-15.7,29.4,13.7,
1/9/2015,0:00,-15.7,29.4,13.7,
1/9/2015,12:00,-15.4,29.4,14,
1/10/2015,0:00,-15.6,29.4,13.8,
1/10/2015,12:00,-16.2,29.4,13.2,
1/11/2015,0:00,-16.1,29.4,13.3,
1/11/2015,12:00,-15.2,29.4,14.2,
1/12/2015,0:00,-13.2,29.4,16.2,
1/12/2015,12:00,-12.5,29.4,16.9,
1/13/2015,0:00,-13.1,29.4,16.3,
1/13/2015,12:00,-14.8,29.4,14.6,
1/14/2015,0:00,-15.3,29.4,14.1,
1/14/2015,12:00,-16,29.4,13.4,
1/15/2015,0:00,-16,29.4,13.4,
1/15/2015,12:00,-16.3,29.4,13.1,
1/16/2015,0:00,-14.9,29.4,14.5,
1/16/2015,12:00,-14.1,29.4,15.3,
1/17/2015,0:00,-14.6,29.4,14.8,
1/17/2015,12:00,-15.5,29.4,13.9,
1/18/2015,0:00,-13.2,29.4,16.2,
1/18/2015,12:00,-11.9,29.4,17.5,
1/19/2015,0:00,-11.6,29.4,17.8,
1/19/2015,12:00,-12,29.4,17.4,
1/20/2015,0:00,-11.7,29.4,17.7,
1/20/2015,12:00,-12.2,29.4,17.2,
1/21/2015,0:00,-12.2,29.4,17.2,
1/21/2015,12:00,-12.1,29.4,17.3,
1/22/2015,0:00,-11.2,25.8,14.6,
1/22/2015,12:00,-12.5,25.8,13.3,
1/23/2015,0:00,-12.8,25.8,13,
1/23/2015,12:00,-11.9,25.8,13.9,
1/24/2015,0:00,-13,25.8,12.8,
1/24/2015,12:00,-13.1,25.8,12.7,
1/25/2015,0:00,-11.6,25.8,14.2,
1/25/2015,12:00,-11.8,25.8,14,
1/26/2015,0:00,-13.5,25.8,12.3,
1/26/2015,12:00,-13.6,25.8,12.2,
1/27/2015,0:00,-13.9,25.8,11.9,
1/27/2015,12:00,-14.1,25.8,11.7,
1/28/2015,0:00,-14.5,25.8,11.3,
1/28/2015,12:00,-15.2,25.8,10.6,
1/29/2015,0:00,-15.1,25.8,10.7,
1/29/2015,12:00,-12.6,25.8,13.2,
1/30/2015,0:00,-12,25.8,13.8,
1/30/2015,12:00,-14.1,25.8,11.7,
1/31/2015,0:00,-15.2,25.8,10.6,
1/31/2015,12:00,-15.4,25.8,10.4,
2/1/2015,0:00,-14.6,25.8,11.2,
2/1/2015,12:00,-13,25.8,12.8,
2/2/2015,0:00,-11.7,25.8,14.1,
2/2/2015,12:00,-14.1,25.8,11.7,
2/3/2015,0:00,-15,25.8,10.8,
2/3/2015,12:00,-15.4,25.8,10.4,
2/4/2015,0:00,-15,25.8,10.8,
2/4/2015,12:00,-12.7,25.8,13.1,
2/5/2015,0:00,-13.2,25.8,12.6,
2/5/2015,12:00,-15.3,25.8,10.5,
2/6/2015,0:00,-15.5,25.8,10.3,
2/6/2015,12:00,-15.8,25.8,10,
2/7/2015,0:00,-15.3,25.8,10.5,
2/7/2015,12:00,-13.3,25.8,12.5,
2/8/2015,0:00,-11.6,25.8,14.2,
2/8/2015,12:00,-12.1,25.8,13.7,
2/9/2015,0:00,-11,25.8,14.8,
2/9/2015,12:00,-13.4,25.8,12.4,
2/10/2015,0:00,-14.6,25.8,11.2,
2/10/2015,12:00,-15,25.8,10.8,
2/11/2015,0:00,-15.2,25.8,10.6,
2/11/2015,12:00,-13.2,25.8,12.6,
2/12/2015,0:00,-11.5,25.8,14.3,
2/12/2015,12:00,-14.7,25.8,11.1,
2/13/2015,0:00,-15.6,25.8,10.2,
2/13/2015,12:00,-16.5,25.8,9.3,
2/14/2015,0:00,-16.4,25.8,9.4,
2/14/2015,12:00,-15.4,25.8,10.4,
2/15/2015,0:00,-16.3,25.8,9.5,
2/15/2015,12:00,-16.8,25.8,9,
2/16/2015,0:00,-17,25.8,8.8,
2/16/2015,12:00,-17.3,25.8,8.5,
2/17/2015,0:00,-17.3,25.8,8.5,
2/17/2015,12:00,-17.5,25.8,8.3,
2/18/2015,0:00,-17.2,25.8,8.6,
2/18/2015,12:00,-17.2,25.8,8.6,
2/19/2015,0:00,-17.2,25.8,8.6,
2/19/2015,12:00,-17.5,25.8,8.3,
2/20/2015,0:00,-17.5,25.8,8.3,
2/20/2015,12:00,-17.9,25.8,7.9,
2/21/2015,0:00,-17.7,25.8,8.1,
2/21/2015,12:00,-17.2,25.8,8.6,
2/22/2015,0:00,-16.7,25.8,9.1,
2/22/2015,12:00,-16.9,25.8,8.9,
2/23/2015,0:00,-16.7,25.8,9.1,
2/23/2015,12:00,-17.4,25.8,8.4,
2/24/2015,0:00,-17.6,25.8,8.2,
2/24/2015,12:00,-17.9,25.8,7.9,
2/25/2015,0:00,-17.3,25.8,8.5,
2/25/2015,12:00,-17.4,25.8,8.4,
2/26/2015,0:00,-17.4,25.8,8.4,
2/26/2015,12:00,-17.6,25.8,8.2,
2/27/2015,0:00,-17.5,25.8,8.3,
2/27/2015,12:00,-17.9,25.8,7.9,
2/28/2015,0:00,-17.9,25.8,7.9,
2/28/2015,12:00,-18.2,25.8,7.6,
3/1/2015,0:00,-17.7,25.8,8.1,
3/1/2015,12:00,-17.1,25.8,8.7,
3/2/2015,0:00,-16.5,25.8,9.3,
3/2/2015,12:00,-16.8,25.8,9,
3/3/2015,0:00,-17.2,25.8,8.6,
3/3/2015,12:00,-17,25.8,8.8,
3/4/2015,0:00,-15,25.8,10.8,
3/4/2015,12:00,-11.2,25.8,14.6,
3/5/2015,0:00,-13,25.8,12.8,
3/5/2015,12:00,-15.9,25.8,9.9,
3/6/2015,0:00,-16.8,25.8,9,
3/6/2015,12:00,-17.3,25.8,8.5,
3/7/2015,0:00,-17.2,25.8,8.6,
3/7/2015,12:00,-16.8,25.8,9,
3/8/2015,0:00,-13.7,25.8,12.1,
3/8/2015,12:00,-12.8,25.8,13,
3/9/2015,0:00,-10.8,25.8,15,
3/9/2015,12:00,-11,25.8,14.8,
3/10/2015,0:00,-10,25.8,15.8,
3/10/2015,12:00,-8.8,25.8,17,
3/11/2015,0:00,-8.5,25.8,17.3,
3/11/2015,12:00,-8.3,25.8,17.5,
3/12/2015,0:00,-7.7,25.8,18.1,
3/12/2015,12:00,-7.7,25.8,18.1,
3/13/2015,0:00,-8.7,25.8,17.1,
3/13/2015,12:00,-8.9,25.8,16.9,
3/14/2015,0:00,-5.8,25.8,20,
3/14/2015,12:00,-4.4,25.8,21.4,
3/15/2015,0:00,-7.5,25.8,18.3,
3/15/2015,12:00,-9.7,25.8,16.1,
3/16/2015,0:00,-9.9,25.8,15.9,
3/16/2015,12:00,-10.2,25.8,15.6,
3/17/2015,0:00,-10.3,25.8,15.5,
3/17/2015,12:00,-10.7,25.8,15.1,
3/18/2015,0:00,-11,25.8,14.8,
3/18/2015,12:00,-12.2,25.8,13.6,
3/19/2015,0:00,-11.9,25.8,13.9,
3/19/2015,12:00,-12,25.8,13.8,
3/20/2015,0:00,-11.7,25.8,14.1,
3/20/2015,12:00,-11.6,25.8,14.2,
3/21/2015,0:00,-11.4,25.8,14.4,
3/21/2015,12:00,-11.7,25.8,14.1,
3/22/2015,0:00,-11.9,25.8,13.9,
3/22/2015,12:00,-12.2,25.8,13.6,
3/23/2015,0:00,-12.8,25.8,13,
3/23/2015,12:00,-12.5,25.8,13.3,
3/24/2015,0:00,-12.8,25.8,13,
3/24/2015,12:00,-12.2,25.8,13.6,
3/25/2015,0:00,-12.4,25.8,13.4,
3/25/2015,12:00,-10.2,25.8,15.6,
3/26/2015,0:00,-10.7,25.8,15.1,
3/26/2015,12:00,-9.6,25.8,16.2,
3/27/2015,0:00,-10.8,25.8,15,
3/27/2015,12:00,-11.9,25.8,13.9,
3/28/2015,0:00,-12.5,25.8,13.3,
3/28/2015,12:00,-12.8,25.8,13,
3/29/2015,0:00,-13,25.8,12.8,
3/29/2015,12:00,-11.8,25.8,14,
3/30/2015,0:00,-10.9,25.8,14.9,
3/30/2015,12:00,-10.8,25.8,15,
3/31/2015,0:00,-11.5,25.8,14.3,
3/31/2015,12:00,-10.7,25.8,15.1,
4/1/2015,0:00,-12.3,25.8,13.5,
4/1/2015,12:00,-10.8,25.8,15,
4/2/2015,0:00,-11.6,25.8,14.2,
4/2/2015,12:00,-10.5,25.8,15.3,
4/3/2015,0:00,-9.9,25.8,15.9,
4/3/2015,12:00,-10.6,25.8,15.2,
4/4/2015,0:00,-9.9,25.8,15.9,
4/4/2015,12:00,-10.1,25.8,15.7,
4/5/2015,0:00,-11.3,25.8,14.5,
4/5/2015,12:00,-10.3,25.8,15.5,
4/6/2015,0:00,-11.1,25.8,14.7,
4/6/2015,12:00,-10.2,25.8,15.6,
4/7/2015,0:00,-10.3,25.8,15.5,
4/7/2015,12:00,-10.1,25.8,15.7,
4/8/2015,0:00,-9.2,25.8,16.6,
4/8/2015,12:00,-10.2,25.8,15.6,
4/9/2015,0:00,-10.1,25.8,15.7,
4/9/2015,12:00,-10.1,25.8,15.7,
4/10/2015,0:00,-8.5,25.8,17.3,
4/10/2015,12:00,-8.6,25.8,17.2,
4/11/2015,0:00,-8.8,25.8,17,
4/11/2015,12:00,-8.3,25.8,17.5,
4/12/2015,0:00,-9.7,25.8,16.1,
4/12/2015,12:00,-9.5,25.8,16.3,
4/13/2015,0:00,-8.6,25.8,17.2,
4/13/2015,12:00,-9.7,25.8,16.1,
4/14/2015,0:00,-8.8,25.8,17,
4/14/2015,12:00,-8.2,25.8,17.6,
4/15/2015,0:00,-9.3,25.8,16.5,
4/15/2015,12:00,-8.5,25.8,17.3,
4/16/2015,0:00,-9.4,25.8,16.4,
4/16/2015,12:00,-8,25.8,17.8,
4/17/2015,0:00,-8.2,25.8,17.6,
4/17/2015,12:00,-8.7,25.8,17.1,
4/18/2015,0:00,-9,25.8,16.8,
4/18/2015,12:00,-9.2,25.8,16.6,
4/19/2015,0:00,-9.5,25.8,16.3,
4/19/2015,12:00,-8.7,25.8,17.1,
4/20/2015,0:00,-7.1,25.8,18.7,
4/20/2015,12:00,-8.8,25.8,17,
4/21/2015,0:00,-9,25.8,16.8,
4/21/2015,12:00,-7.3,25.8,18.5,
4/22/2015,0:00,-8.6,25.8,17.2,
4/22/2015,12:00,-8.8,25.8,17,
4/23/2015,0:00,-9.5,25.8,16.3,
4/23/2015,12:00,-9.3,25.8,16.5,
4/24/2015,0:00,-10.1,25.8,15.7,
4/24/2015,12:00,-7.2,25.8,18.6,
4/25/2015,0:00,-9.7,25.8,16.1,
4/25/2015,12:00,-7.7,25.8,18.1,
4/26/2015,0:00,-9.5,25.8,16.3,
4/26/2015,12:00,-7.8,25.8,18,
4/27/2015,0:00,-10.1,25.8,15.7,
4/27/2015,12:00,-9.1,25.8,16.7,
4/28/2015,0:00,-9.4,25.8,16.4,
4/28/2015,12:00,-7.7,25.8,18.1,
4/29/2015,0:00,-10.1,25.8,15.7,
4/29/2015,12:00,-8,25.8,17.8,
4/30/2015,0:00,-10,25.8,15.8,
4/30/2015,12:00,-7.7,25.8,18.1,
5/1/2015,0:00,-8.6,25.8,17.2,
5/1/2015,12:00,-8.3,25.8,17.5,
5/2/2015,0:00,-10,25.8,15.8,
5/2/2015,12:00,-8.9,25.8,16.9,
5/3/2015,0:00,-9.8,25.8,16,
5/3/2015,12:00,-9.1,25.8,16.7,
5/4/2015,0:00,-9.9,25.8,15.9,
5/4/2015,12:00,-10,25.8,15.8,
5/5/2015,0:00,-9.8,25.8,16,
5/5/2015,12:00,-8.9,25.8,16.9,
5/6/2015,0:00,-9.5,25.8,16.3,
5/6/2015,12:00,-9.7,25.8,16.1,
5/7/2015,0:00,-9.8,25.8,16,
5/7/2015,12:00,-9.9,25.8,15.9,
5/8/2015,0:00,-10.1,25.8,15.7,
5/8/2015,12:00,-10.3,25.8,15.5,
5/9/2015,0:00,-9.6,25.8,16.2,
5/9/2015,12:00,-9.8,25.8,16,
5/10/2015,0:00,-9.7,25.8,16.1,
5/10/2015,12:00,-9.8,25.8,16,
5/11/2015,0:00,-8,25.8,17.8,
5/11/2015,12:00,-9.2,25.8,16.6,
5/12/2015,0:00,-8.4,25.8,17.4,
5/12/2015,12:00,-7.1,25.8,18.7,
5/13/2015,0:00,-8.8,25.8,17,
5/13/2015,12:00,-8.8,25.8,17,
5/14/2015,0:00,-9.7,25.8,16.1,
5/14/2015,12:00,-7.2,25.8,18.6,
5/15/2015,0:00,-7.7,25.8,18.1,
5/15/2015,12:00,-6.5,25.8,19.3,
5/16/2015,0:00,-7,25.8,18.8,
5/16/2015,12:00,-8,25.8,17.8,
5/17/2015,0:00,-8,25.8,17.8,
5/17/2015,12:00,-8.6,25.8,17.2,
5/18/2015,0:00,-8.3,25.8,17.5,
5/18/2015,12:00,-8.6,25.8,17.2,
5/19/2015,0:00,-8.4,25.8,17.4,
5/19/2015,12:00,-8.5,25.8,17.3,
5/20/2015,0:00,-9.4,25.8,16.4,
5/20/2015,12:00,-9.7,25.8,16.1,
5/21/2015,0:00,-9.6,25.8,16.2,
5/21/2015,12:00,-7.6,25.8,18.2,
5/22/2015,0:00,-9.4,25.8,16.4,
5/22/2015,12:00,-7.7,25.8,18.1,
5/23/2015,0:00,-9.6,25.8,16.2,
5/23/2015,12:00,-7.5,25.8,18.3,
5/24/2015,0:00,-8.1,25.8,17.7,
5/24/2015,12:00,-6.8,25.8,19,
5/25/2015,0:00,-6.5,25.8,19.3,
5/25/2015,12:00,-6.7,25.8,19.1,
5/26/2015,0:00,-7.1,25.8,18.7,
5/26/2015,12:00,-7.1,25.8,18.7,
5/27/2015,0:00,-5.1,25.8,20.7,
5/27/2015,12:00,-6.8,25.8,19,
5/28/2015,0:00,-6.7,25.8,19.1,
5/28/2015,12:00,-7.4,25.8,18.4,
5/29/2015,0:00,-8.5,25.8,17.3,
5/29/2015,12:00,-8.2,25.8,17.6,
